mascon_id,lat_center,lon_center,lon_center_0_360,lat_span_deg,lon_span_deg,area_km2,gsfc_location_code,gsfc_basin_code,country_of_center,frac_area_land,frac_area_arabian_peninsula,on_arabian_peninsula,leakage_2sigma_cm,leakage_trend_uncert_cm_per_yr,mean_noise_2sigma_cm,series_std_cm,signal_variance_cm2,noise_variance_cm2,variance_snr,n_months_observed
9400,29.0,54.45859870000001,54.4585987,1.0,1.1464968,12406.28,80,6010,Iran,1.0,0.0,False,1.6465948551791316,1.083962772469785,1.8674683220908683,18.24439188100654,332.85783510773734,0.9023989692197204,367.85883789910616,254
9401,29.0,55.605095500000004,55.6050955,1.0,1.1464968,12406.28,80,6010,Iran,1.0,0.0,False,1.4084945519660297,1.0413841107221065,1.8101589737414292,18.31288844177471,335.36188308088583,0.8478627172253669,394.53795239205533,254
9402,28.0,51.6719243,51.6719243,1.0,1.1356467,12407.1,80,6010,Iran,0.5650820458324866,0.0,False,2.429510581512838,0.23614349645361596,2.4417458334859865,9.120652443945753,83.18630100325365,1.5427409733136181,52.92110694031785,254
9403,28.0,52.807570999999996,52.807571,1.0,1.1356467,12407.1,80,6010,Iran,0.9600574090363123,0.0,False,2.3173172668273168,0.562912019714713,2.2606379145439024,12.556751344133419,157.67200431839643,1.3223734395144484,118.23409802929098,254
9404,28.0,53.94321769999999,53.9432177,1.0,1.1356467,12407.1,80,6010,Iran,1.0,0.0,False,2.0094046738720315,0.8252480933771414,2.0750152788742655,15.432628549348932,238.1660239421797,1.114127005063017,212.7691868699553,254
9405,28.0,55.078864399999986,55.0788644,1.0,1.1356467,12407.1,80,6010,Iran,1.0,0.0,False,1.6789387952604962,0.9339476430971249,1.9680068457714424,16.73527510465073,280.0694328283424,1.0021790341899444,278.46047889010265,254
9406,28.0,56.214511000000016,56.214511,1.0,1.1356467,12407.1,80,6010,Iran,1.0,0.0,False,1.393863756190834,0.84762402054872,1.885728359846919,16.14936633101242,260.8020328932376,0.9201324953110617,282.4396505093219,254
9407,28.0,57.35015770000001,57.3501577,1.0,1.1356467,12407.1,80,6010,Iran,1.0,0.0,False,1.2301862404019095,0.6480216530772547,1.7440200987159011,14.135015734583675,199.79866981692805,0.7870368636261237,252.8618952311756,254
9408,27.0,53.4375,53.4375,1.0,1.125,12404.16,80,6010,Iran,0.5921459404890671,0.0,False,2.096584584485784,0.25872214989663633,2.037651105262452,10.186408064997801,103.76290926665223,1.0743647537348722,95.5807086521925,254
9409,27.0,54.5625,54.5625,1.0,1.125,12404.16,80,6010,Iran,0.8830300278775733,0.0,False,1.8094391383579829,0.3915024015577693,1.9778765845057376,11.767724907724448,138.47934950387838,1.0122562836818105,135.8026573272501,254
9410,27.0,55.6875,55.6875,1.0,1.125,12404.16,80,6010,(offshore/unassigned),0.6795013772570948,0.0,False,1.4914980086209162,0.4394163230808415,1.8988864747093632,12.221733976279454,149.37078138694358,0.9330181789286779,159.0941811856828,254
9411,27.0,56.8125,56.8125,1.0,1.125,12404.16,80,6010,(offshore/unassigned),0.5677999086851534,0.0,False,1.2855663185274515,0.40413510725815216,1.7800711150683737,11.613008230061325,134.86196015147206,0.8199111820105012,163.4836210439008,254
9446,32.0,52.524590200000006,52.5245902,1.0,1.1803279,12380.52,80,6011,Iran,1.0,0.0,False,1.947495452221188,-0.5000762553399374,1.869508940218376,6.286305445681252,39.51763615640177,0.9043721837237323,42.69620922404843,254
9447,32.0,53.70491799999999,53.704918,1.0,1.1803279,12380.52,80,6011,Iran,1.0,0.0,False,1.9329207047461547,-0.49779541538777194,1.6234979946227865,5.63890240209764,31.79722030038254,0.682017653816912,45.6222833418305,254
9448,32.0,54.8852459,54.8852459,1.0,1.1803279,12380.52,80,6011,Iran,1.0,0.0,False,1.6111157801045328,-0.4466447069537917,1.4017702736093631,6.07537710316071,36.91020694560942,0.5084471241772228,71.59399294535906,254
9449,32.0,56.06557380000001,56.0655738,1.0,1.1803279,12380.52,80,6011,Iran,1.0,0.0,False,1.2933939860091967,-0.42223345663823075,1.3490982298380392,6.613665243337727,43.740567950933475,0.4709548223786914,91.87635644117472,254
9450,32.0,57.245901599999996,57.2459016,1.0,1.1803279,12380.52,80,6011,Iran,1.0,0.0,False,1.0444517731294969,-0.40741176851340294,1.393479679933226,6.565796021817897,43.10967740011972,0.5024506166513064,84.79883469431032,254
9451,32.0,58.426229500000005,58.4262295,1.0,1.1803279,12380.52,80,6011,Iran,1.0,0.0,False,0.8988243577692494,-0.42783418846608817,1.4159009241512481,5.937144411065546,35.24968375784685,0.5187496704124266,66.95124077827742,254
9452,32.0,59.606557399999986,59.6065574,1.0,1.1803279,12380.52,80,6011,Iran,1.0,0.0,False,0.846321841565887,-0.4655321779211198,1.378099214266216,5.105297415572359,26.06406170144981,0.49142027832606,52.03822990421279,254
9453,31.0,52.01298700000001,52.012987,1.0,1.1688312,12393.06,80,6011,Iran,1.0,0.0,False,1.700223035328644,-0.01915216979036546,1.7562517123170553,8.745812986539848,76.48924479552905,0.7981152785528248,94.83733935556586,254
9454,31.0,53.18181820000001,53.1818182,1.0,1.1688312,12393.06,80,6011,Iran,1.0,0.0,False,1.6357068703101765,0.09840607997703403,1.599477524747165,9.931489259981214,98.63447892112222,0.6619853633548435,147.9979754556163,254
9455,31.0,54.35064940000001,54.3506494,1.0,1.1688312,12393.06,80,6011,Iran,1.0,0.0,False,1.5757442975654388,0.1658470231187119,1.4980442682856034,11.087605522847866,122.93499623028652,0.5806860565797627,210.70647174546068,254
9456,31.0,55.519480499999986,55.5194805,1.0,1.1688312,12393.06,80,6011,Iran,1.0,0.0,False,1.3476721070041522,0.10173381683770476,1.3977470508092873,11.124218049167599,123.74822720542619,0.5055327229132844,243.787768618201,254
9457,31.0,56.688311699999986,56.6883117,1.0,1.1688312,12393.06,80,6011,Iran,1.0,0.0,False,1.1035377661850077,-0.08006409063399426,1.4024086960896578,9.663085583249469,93.37522298920373,0.5089103641233034,182.48068652533857,254
9458,31.0,57.857142899999985,57.8571429,1.0,1.1688312,12393.06,80,6011,Iran,1.0,0.0,False,0.9868819154576453,-0.3602201993623977,1.462672494203163,7.164582713006952,51.33124545151806,0.5535875218474204,91.72471547085549,254
9459,31.0,59.02597399999999,59.025974,1.0,1.1688312,12393.06,80,6011,Iran,1.0,0.0,False,0.945291330913549,-0.6114878459068873,1.5229847982967395,4.763821441779974,22.69399472916263,0.6001823784267908,36.81183111148406,254
9460,30.0,52.66881029999999,52.6688103,1.0,1.1575563,12401.62,80,6011,Iran,1.0,0.0,False,1.6375324021664377,0.5448947300746416,1.8408715259101809,12.816225072189702,164.25562510102395,0.8768777771252623,186.31872261550083,254
9461,30.0,53.8263666,53.8263666,1.0,1.1575563,12401.62,80,6011,Iran,1.0,0.0,False,1.544831455113117,0.7619026977678433,1.679740719438614,15.45684160538212,238.91395241387173,0.730090342884736,326.2388886420192,254
9462,30.0,54.983922800000016,54.9839228,1.0,1.1575563,12401.62,80,6011,Iran,1.0,0.0,False,1.4008675355507947,0.783148279012747,1.5703426982609499,16.409321068077443,269.2658179152502,0.6380885951421325,420.98813764297415,254
9463,30.0,56.1414791,56.1414791,1.0,1.1575563,12401.62,80,6011,Iran,1.0,0.0,False,1.2174433567467118,0.6020412679547079,1.5248688266997223,15.161650493034477,229.8756456729326,0.6016682239327568,381.0637961738591,254
9464,30.0,57.29903540000001,57.2990354,1.0,1.1575563,12401.62,80,6011,Iran,1.0,0.0,False,1.1094224202919911,0.23689584725162052,1.564989591506082,11.996779037728448,143.9227072800807,0.6337456776067678,226.09852290208937,254
9465,30.0,58.456591599999996,58.4565916,1.0,1.1575563,12401.62,80,6011,Iran,1.0,0.0,False,0.9749211103680242,-0.18460115976996866,1.5899853529702388,8.253511538857122,68.12045272204765,0.6541515134910636,103.13558834176457,254
9466,30.0,59.614147900000006,59.6141479,1.0,1.1575563,12401.62,80,6011,Iran,1.0,0.0,False,0.9966990885842024,-0.4353068305567528,1.6058364971394414,5.468866186927914,29.908497370523467,0.6672594787319817,43.82288873192137,254
9467,29.0,56.75159239999999,56.7515924,1.0,1.1464968,12406.28,80,6011,Iran,1.0,0.0,False,1.2341888686809195,0.7868990622963026,1.73504241246873,16.159992852397874,261.1453689895504,0.7789548652457339,334.25096336251505,254
9468,29.0,57.898089200000015,57.8980892,1.0,1.1464968,12406.28,80,6011,Iran,1.0,0.0,False,1.1717709665881637,0.403172823421511,1.7083647849942023,12.68640787019557,160.9449446489601,0.7551849468893198,212.1199056759645,254
9469,29.0,59.04458600000001,59.044586,1.0,1.1464968,12406.28,80,6011,Iran,1.0,0.0,False,1.1138445546518438,0.09013201797109407,1.6345842846038132,9.377362043107416,87.9349188875117,0.6913639681970766,126.19048566679922,254
9471,28.0,58.485804400000006,58.4858044,1.0,1.1356467,12407.1,80,6011,Iran,1.0,0.0,False,1.1188534335482876,0.42285923837848444,1.5647914960102003,11.684376746027786,136.52465994311487,0.6335852494231915,214.47954291455696,254
9472,28.0,59.6214511,59.6214511,1.0,1.1356467,12407.1,80,6011,Iran,1.0,0.0,False,1.1073350565553715,0.2789591132571884,1.54741483653125,9.611377932315683,92.3785857578049,0.6195917357664089,148.09589722583448,254
9474,27.0,59.0625,59.0625,1.0,1.125,12404.16,80,6011,Iran,1.0,0.0,False,1.1587252133383334,0.2740598264899032,1.5446446797486266,9.39444980922323,88.2556872180144,0.6173753553836118,141.95304541784944,254
9476,27.0,57.9375,57.9375,1.0,1.125,12404.16,80,6012,Iran,1.0,0.0,False,1.197908724619647,0.3171336073136213,1.6631030830886826,10.516552407761207,110.59787454518805,0.7156990498860866,153.53125802359418,254
9479,26.0,57.39938080000002,57.3993808,1.0,1.1145511,12397.52,80,6012,Iran,0.5260163547488206,0.0,False,1.2123667527167594,-0.05316655549914667,1.6584615165420316,7.123815987785398,50.74875422782685,0.7117097251673941,70.30541066569063,254
9480,26.0,58.51393189999999,58.5139319,1.0,1.1145511,12397.52,80,6012,Iran,0.9335009489533984,0.0,False,1.244323924197017,-0.02678661418944031,1.6184029519237564,6.906420465306168,47.698643643599866,0.6777436030877517,69.37859660539507,254
9481,26.0,59.62848300000002,59.628483,1.0,1.1145511,12397.52,80,6012,Iran,1.0,0.0,False,1.1798834225943,0.05263773585514476,1.5822282823789766,6.613714813742743,43.74122363752021,0.6477842580302153,66.52436956484351,254
10029,24.0,34.468085099999996,34.4680851,1.0,1.0942249,12373.42,80,7003,Egypt,1.0,0.0,False,3.757980005228163,-0.2186076170043545,3.080987453055665,7.659347930954535,58.665610727417516,2.4562465785942456,22.884251377153227,254
10032,23.0,34.25981869999998,34.2598187,1.0,1.0876133,12393.41,80,7003,Egypt,1.0,0.0,False,3.767255421328446,-0.17032618172485017,2.853940099116902,8.072772584528412,65.16965720151353,2.1075690411186723,29.921718781237296,254
10036,22.0,34.0540541,34.0540541,1.0,1.0810811,12409.39,80,7003,Egypt,1.0,0.0,False,2.7572597846243783,-0.12417649682474267,2.426133565055802,6.955988898785517,48.38578156002734,1.523075793440707,30.768466000448576,254
10037,22.0,35.135135100000014,35.1351351,1.0,1.0810811,12409.39,80,7003,Egypt,1.0,0.0,False,2.3020537515846176,-0.09616270900713098,2.207558685993805,5.6280290783351665,31.674711306586183,1.2610044490063386,24.118635649180778,254
10042,21.0,34.82142859999999,34.8214286,1.0,1.0714286,12384.43,80,7003,Sudan,1.0,0.0,False,1.5771876370111086,-0.1131413144505738,1.9400298986331466,4.867165718886428,23.68930213510324,0.9738878540491653,23.324466145264523,254
10049,20.0,34.6153846,34.6153846,1.0,1.0650888,12392.71,80,7003,Sudan,1.0,0.0,False,1.285998405251929,-0.162933817863942,1.7310866810399583,4.256205069610499,18.115281594578114,0.7754070284397063,22.362287070095487,254
10057,19.0,34.41176469999999,34.4117647,1.0,1.0588235,12397.11,80,7003,Sudan,1.0,0.0,False,1.6129736293057821,-0.06893963881091836,1.9758267431112575,3.0700588314285664,9.425261228432534,1.010159196717673,8.330471136686366,254
10058,19.0,35.47058820000001,35.4705882,1.0,1.0588235,12397.11,80,7003,Sudan,1.0,0.0,False,1.41981644249752,0.00027624471044606144,1.7519979906119982,2.222188881959868,4.9381234271060475,0.7942538173676715,5.217311543395603,254
10059,19.0,36.52941179999999,36.5294118,1.0,1.0588235,12397.11,80,7003,Sudan,1.0,0.0,False,1.6267931778795,0.034883661724811915,1.839897883637943,1.9081230301190293,3.6409334980706256,0.8759504560385689,3.156551860862679,254
10066,18.0,34.2105263,34.2105263,1.0,1.0526316,12397.67,80,7003,Sudan,1.0,0.0,False,2.837466062734747,0.22931750878582105,2.1990693656386564,2.5142027539132212,6.3212154877848254,1.251324536750411,4.051619545638027,254
10067,18.0,35.26315790000001,35.2631579,1.0,1.0526316,12397.67,80,7003,Sudan,1.0,0.0,False,2.3519217835693365,0.20314363099488558,2.0016695711102206,2.017922482309625,4.07201114461064,1.0367567646206333,2.9276436706932483,254
10068,18.0,36.315789499999994,36.3157895,1.0,1.0526316,12397.67,80,7003,Sudan,1.0,0.0,False,2.2253379139722447,0.1557364415117156,2.1144162885789943,2.0196303328345135,4.078906681305249,1.156839462154127,2.5259055510692905,254
10075,17.0,34.01162790000001,34.0116279,1.0,1.0465116,12394.45,80,7003,Sudan,1.0,0.0,False,2.5011399504753444,0.47073054624554206,2.560024588305767,3.5982993460743997,12.947758183959452,1.695822435280764,6.6350907468775135,254
10076,17.0,35.05813950000001,35.0581395,1.0,1.0465116,12394.45,80,7003,Sudan,1.0,0.0,False,2.389921610945123,0.3694960018033253,2.0867250379764606,2.8943124087365546,8.377044319366398,1.1267370037621864,6.434782288497991,254
10077,17.0,36.104651200000006,36.1046512,1.0,1.0465116,12394.45,80,7003,Sudan,1.0,0.0,False,2.3726089258873575,0.2483141386589291,2.112599700125637,2.399755716660948,5.7588274996469,1.154852532262965,3.986634517190104,254
10085,16.0,34.85549129999998,34.8554913,1.0,1.0404624,12387.47,80,7003,Sudan,1.0,0.0,False,2.529753903742912,0.32861888777017656,2.048891864627424,3.15618537667916,9.961506131963372,1.0862509753705225,8.170538262177837,254
10086,16.0,35.8959538,35.8959538,1.0,1.0404624,12387.47,80,7003,Sudan,1.0,0.0,False,1.7046299268958196,0.17547661735637424,2.4679329745513923,2.9790225245550643,8.87457520180643,1.5760094773357112,4.631041773180927,254
10095,15.0,34.6551724,34.6551724,1.0,1.0344828,12376.79,80,7003,Sudan,1.0,0.0,False,1.593696603879545,0.09603785491164993,2.4525497112877774,5.0426443493498665,25.42826203403014,1.556423363073871,15.337625505576057,254
10096,15.0,35.689655200000004,35.6896552,1.0,1.0344828,12376.79,80,7003,Sudan,1.0,0.0,False,1.510035865537895,-0.006954155668819451,2.3216127417041297,5.34702889117411,28.59071796305064,1.3946706470982178,19.49997827267471,254
10097,15.0,36.72413790000002,36.7241379,1.0,1.0344828,12376.79,80,7003,Eritrea,1.0,0.0,False,1.5078616013306332,-0.11269865834597023,2.168237076340746,5.607839179709078,31.447860265480188,1.216481857586338,24.851483167925682,254
10098,15.0,37.758620699999994,37.7586207,1.0,1.0344828,12376.79,80,7003,Eritrea,1.0,0.0,False,1.5042326193425242,-0.19403166914240036,2.0938279575096224,5.770262776435049,33.29593250911193,1.1344205680843384,28.350607213811152,254
10099,15.0,38.79310340000001,38.7931034,1.0,1.0344828,12376.79,80,7003,Eritrea,1.0,0.0,False,1.4186441678216752,-0.22374515422419006,1.9213406099280814,5.7287382253090655,32.81844165411726,0.955214327151496,33.35714972155384,254
10109,14.0,34.555873899999995,34.5558739,1.0,1.0315186,12397.86,80,7003,Sudan,1.0,0.0,False,1.3170188796027857,-0.14352750577153547,2.257628965103316,7.92195591936978,62.75738558843789,1.3188555769098047,46.584729281339506,254
10110,14.0,35.58739259999999,35.5873926,1.0,1.0315186,12397.86,80,7003,Sudan,1.0,0.0,False,1.352308779900506,-0.20478087661870042,2.2253836707769588,8.358909547701668,69.87136882665811,1.2814506843403146,53.52521090394329,254
10111,14.0,36.618911200000014,36.6189112,1.0,1.0315186,12397.86,80,7003,Ethiopia,1.0,0.0,False,1.3560603179153927,-0.28667473924573394,2.1515326703801523,8.587703720386587,73.74865518914163,1.197810162876123,60.56956876376802,254
10112,14.0,37.65042979999998,37.6504298,1.0,1.0315186,12397.86,80,7003,Ethiopia,1.0,0.0,False,1.3081321431962991,-0.3547330836852209,2.118390084278678,8.523440533156537,72.6490385222558,1.1611918344898178,61.56420030216191,254
10113,14.0,38.68194840000001,38.6819484,1.0,1.0315186,12397.86,80,7003,Ethiopia,1.0,0.0,False,1.3338258944920596,-0.38076318008984966,2.020429439743479,8.174539608271566,66.82309780720064,1.0562810278177988,62.262612929110716,254
10123,13.0,34.358974399999994,34.3589744,1.0,1.025641,12379.64,80,7003,Sudan,1.0,0.0,False,1.2974934658954396,-0.26057904671567184,2.1704483237230043,10.116057810630238,102.33462562801303,1.2189643480881802,82.95210720355712,254
10124,13.0,35.3846154,35.3846154,1.0,1.025641,12379.64,80,7003,Sudan,1.0,0.0,False,1.3746756201980932,-0.2875890913387468,2.2505682330217267,10.761982969092116,115.82027742702876,1.3106190382602267,87.37066610963753,254
10125,13.0,36.41025640000001,36.4102564,1.0,1.025641,12379.64,80,7003,Ethiopia,1.0,0.0,False,1.457834395452488,-0.3332557087882842,2.2888318638514242,11.043113423167117,121.95035407693375,1.3555635579626022,88.96284487038281,254
10126,13.0,37.43589739999999,37.4358974,1.0,1.025641,12379.64,80,7003,Ethiopia,1.0,0.0,False,1.3949948798793999,-0.38778880587505066,2.2677417182577932,10.818276597794794,117.0351085463945,1.3306973209330084,86.95020979251406,254
10127,13.0,38.46153850000002,38.4615385,1.0,1.025641,12379.64,80,7003,Ethiopia,1.0,0.0,False,1.3550909738031045,-0.42345474743450917,2.2199476565918403,10.155519841122814,103.13458324343914,1.2751978514688194,79.87731886047719,254
10128,13.0,39.487179499999996,39.4871795,1.0,1.025641,12379.64,80,7003,Ethiopia,1.0,0.0,False,1.4096048793770013,-0.40097922154259413,2.118884066540344,9.084173447648956,82.52220722697032,1.161733448663749,70.03368446685353,254
10139,12.0,34.26136360000001,34.2613636,1.0,1.0227273,12392.95,80,7003,Sudan,1.0,0.0,False,1.5699582777147274,-0.23440315017166238,2.2763432323141077,11.665015910229613,136.07259618591002,1.3408110996787694,100.48528470454204,254
10140,12.0,35.284090899999995,35.2840909,1.0,1.0227273,12392.95,80,7003,Sudan,1.0,0.0,False,1.5819706008031915,-0.2425398469678875,2.2956069522653406,12.472260610759694,155.55728474270776,1.363600544695816,113.07833866582135,254
10141,12.0,36.30681820000001,36.3068182,1.0,1.0227273,12392.95,80,7003,Ethiopia,1.0,0.0,False,1.7029369386609086,-0.24886787056117707,2.3873809986070342,12.755203083621872,162.69520570443692,1.4748082870096477,109.31617271036708,254
10142,12.0,37.329545499999995,37.3295455,1.0,1.0227273,12392.95,80,7003,Ethiopia,1.0,0.0,False,1.5954455927146858,-0.268701231713845,2.399395285321459,12.280913426719078,150.82083459456894,1.489689325018133,100.24314651495077,254
10143,12.0,38.352272700000015,38.3522727,1.0,1.0227273,12392.95,80,7003,Ethiopia,1.0,0.0,False,1.4774942550335362,-0.3055104823488578,2.345867633032084,11.221312324447734,125.9178502828026,1.4239643273665201,87.42767186146797,254
10144,12.0,39.375,39.375,1.0,1.0227273,12392.95,80,7003,Ethiopia,1.0,0.0,False,1.4458428198200364,-0.3269140293676744,2.2207571057603417,9.85538322162442,97.12857844507614,1.276127959908131,75.11194292151428,254
11066,14.0,39.71346700000001,39.713467,1.0,1.0315186,12397.86,80,7010,Ethiopia,1.0,0.0,False,1.3681994625616656,-0.32093640182979916,1.9337497430688073,7.3550031307031585,54.096071052653265,0.9675928296540776,54.90788748609584,254
11067,14.0,40.7449857,40.7449857,1.0,1.0315186,12397.86,80,7010,Ethiopia,1.0,0.0,False,1.3952458657039613,-0.18029548769917192,1.8411632528420039,6.0306493486928305,36.36873156688926,0.8771557206201761,40.462115234425475,254
11068,13.0,40.512820500000004,40.5128205,1.0,1.025641,12379.64,80,7010,Ethiopia,1.0,0.0,False,1.50068546746548,-0.30188750090728894,1.9945028022894968,7.633012014412523,58.26287241216592,1.029346056437858,55.6018318599186,254
11069,13.0,41.53846149999998,41.5384615,1.0,1.025641,12379.64,80,7010,Ethiopia,1.0,0.0,False,1.4533268010874578,-0.13347070487467208,1.8306972497309286,5.834890470693481,34.04594680498959,0.8672117659374309,38.25909234889924,254
11070,12.0,40.397727299999985,40.3977273,1.0,1.0227273,12392.95,80,7010,Ethiopia,1.0,0.0,False,1.4427509288700164,-0.3031805278178688,2.0540816996887905,8.394330263184322,70.46478056741218,1.0917608837568218,63.54232022394701,254
11071,12.0,41.420454500000005,41.4204545,1.0,1.0227273,12392.95,80,7010,Ethiopia,1.0,0.0,False,1.4305849462570868,-0.2071367832914214,1.8713186228613339,6.821249197508827,46.52944061451482,0.9061238937421746,50.34997646111531,254
11855,23.0,35.347432,35.347432,1.0,1.0876133,12393.41,80,7019,Egypt,0.8279956797057079,0.0,False,3.056091563921302,-0.1802333678148559,2.7759273670886744,6.473533748598547,41.906639194244356,1.9939226205096512,20.01718429952559,254
11856,22.0,36.21621619999999,36.2162162,1.0,1.0810811,12409.39,80,7019,Egypt,0.9243196710960296,0.0,False,1.9604802530404444,-0.10215540177944372,2.0319734809276544,4.3665209373951805,19.066505096710483,1.0683859664067068,16.846083434469563,254
11857,21.0,35.892857100000015,35.8928571,1.0,1.0714286,12384.43,80,7019,Sudan,1.0,0.0,False,1.4501178160058001,-0.06659237007021575,1.7387550873709583,3.814897160489591,14.553440345111547,0.7822920751499188,17.603589129191317,254
11858,21.0,36.964285700000005,36.9642857,1.0,1.0714286,12384.43,80,7019,Sudan,0.6690185937063695,0.0,False,1.2368595546211962,-0.08394412680519928,1.4702388733786294,2.952552334625357,8.717565288701646,0.5593297328047946,14.585735528463433,254
11859,20.0,35.68047339999998,35.6804734,1.0,1.0650888,12392.71,80,7019,Sudan,1.0,0.0,False,1.1497527839243469,-0.07303655703332933,1.5408909516174367,3.1311114079900118,9.803858649245193,0.6143783640688194,14.957363121184091,254
11860,20.0,36.7455621,36.7455621,1.0,1.0650888,12392.71,80,7019,Sudan,0.9470536868650494,0.0,False,1.1949568082854671,-0.03397223746829767,1.4964519057616146,2.4254016905374396,5.882573360461869,0.579452219510862,9.151955868643624,254
11861,18.0,37.368421100000006,37.3684211,1.0,1.0526316,12397.67,80,7019,Sudan,1.0,0.0,False,2.255950507675035,0.13690203344495053,2.002618284324562,2.0573066298478317,4.232510569215843,1.0377397619617097,3.0785857151843556,254
11862,17.0,37.15116280000001,37.1511628,1.0,1.0465116,12394.45,80,7019,Eritrea,1.0,0.0,False,1.9558965686800056,0.15873322163973297,2.1364760392963924,2.0793629761557466,4.323750386607284,1.1811040438363891,2.6607701151908225,254
11863,17.0,38.19767439999998,38.1976744,1.0,1.0465116,12394.45,80,7019,Eritrea,1.0,0.0,False,1.9258852389174863,0.08426197120627645,1.9993404187850423,2.08183764996382,4.334048000806879,1.0343454180646885,3.1901360272046233,254
11864,16.0,36.9364162,36.9364162,1.0,1.0404624,12387.47,80,7019,Eritrea,1.0,0.0,False,1.6599779005614357,0.0647156371052523,2.219753422005119,3.053189897155606,9.32196854809306,1.2749747140527565,6.311492883228531,254
11865,16.0,37.97687859999999,37.9768786,1.0,1.0404624,12387.47,80,7019,Eritrea,1.0,0.0,False,1.6514610354998116,-0.019453875964744856,2.0632872170053247,3.285685162456735,10.795726986788342,1.1015684236698309,8.800323570298804,254
11866,16.0,39.01734099999999,39.017341,1.0,1.0404624,12387.47,80,7019,Eritrea,0.7828078629480508,0.0,False,1.6122081376742408,-0.052708502861616366,1.8751147494697522,3.4668127764221848,12.018790826764096,0.9098039190496826,12.210308919440667,254
11867,15.0,39.827586199999985,39.8275862,1.0,1.0344828,12376.79,80,7019,Eritrea,0.7978745342705081,0.0,False,1.297429965323934,-0.17110096667157076,1.7839498406601026,5.304362114423857,28.136257440935132,0.8234882023361301,33.16716518963622,254
11868,13.0,42.56410260000001,42.5641026,1.0,1.025641,12379.64,80,7019,Eritrea,0.6583977707781398,0.0,False,1.286369202940003,0.0426017645709947,1.7390890754392685,4.002824492819231,16.022603920313532,0.7825926365279989,19.47374735264365,254
11869,12.0,42.44318179999999,42.4431818,1.0,1.0227273,12392.95,80,7019,Djibouti,0.9487002801226185,0.0,False,1.3462234565866145,-0.05966330864421074,1.7510110642940746,5.104978868957083,26.06080925249834,0.7933592396148391,31.848686888868112,254
11870,12.0,43.465909100000005,43.4659091,1.0,1.0227273,12392.95,80,7019,(offshore/unassigned),0.26984548565791033,0.0,False,1.2073353581109096,0.10276881998208552,1.6667299604228094,3.5752166104811685,12.782173811860455,0.7188240312336283,16.782062447083188,254
11871,12.0,50.625,50.625,1.0,1.0227273,12392.95,80,7019,(offshore/unassigned),0.31230608525702935,0.0,False,1.8967872837850503,0.12532565179372243,2.685361644730312,3.217263941658045,10.35078727029306,1.8659399644897152,4.547224169735666,254
