month,observed,mission,decimal_year,arabian_peninsula_lwe_cm,arabian_peninsula_uncert95_cm,box_all_land_lwe_cm,box_all_land_uncert95_cm
2017-12,False,GRACE-FO,2017.9561643835616,,,,
2018-01,False,GRACE-FO,2018.041095890411,,,,
2018-02,False,GRACE-FO,2018.1205479452055,,,,
2018-03,False,GRACE-FO,2018.2027397260274,,,,
2018-04,False,GRACE-FO,2018.2849315068493,,,,
2018-05,False,GRACE-FO,2018.3698630136987,,,,
2018-06,True,GRACE-FO,2018.454794520548,-5.93839045491924,0.6422760549727229,-6.483912598582141,0.5687309385747175
2018-07,True,GRACE-FO,2018.5205479452054,-6.181252751642169,0.6805761078571123,-6.934994243108145,0.6013933018759401
2018-08,False,GRACE-FO,2018.6219178082192,,,,
2018-09,False,GRACE-FO,2018.704109589041,,,,
2018-10,False,GRACE-FO,2018.7890410958903,,,,
2018-11,True,GRACE-FO,2018.8602739726027,-4.920612662407291,0.7844491439532519,-4.932532199426774,0.6899764391476889
2018-12,True,GRACE-FO,2018.958904109589,-5.268893303525399,0.81657519346857,-4.9292603642687345,0.717373599769628
2019-01,True,GRACE-FO,2019.035616438356,-5.951319176742649,0.7997887473047224,-5.554648636259022,0.7030580842063721
2019-02,True,GRACE-FO,2019.1150684931506,-5.613532276682599,0.7802928257115344,-5.566828318698315,0.6864319224647415
2019-03,True,GRACE-FO,2019.2054794520548,-6.869735214026924,0.7335140495701866,-5.741856110344286,0.6465388866580469
2019-04,True,GRACE-FO,2019.2876712328766,-7.095660534478105,0.7667617766429203,-5.5843215105923045,0.6748926161912018
2019-05,True,GRACE-FO,2019.372602739726,-6.550201223535577,0.7441023137643489,-5.7197036890367166,0.6555685799820475
2019-06,True,GRACE-FO,2019.454794520548,-8.002207362495566,0.7604404583446757,-7.126610825500252,0.6695017830395307
2019-07,True,GRACE-FO,2019.5397260273974,-8.395720141811776,0.7671905800218253,-7.8357088891862805,0.675258300588267
2019-08,True,GRACE-FO,2019.6246575342466,-8.090005249284065,0.7657437235406697,-6.932103282914445,0.6740244184269322
2019-09,True,GRACE-FO,2019.7068493150684,-7.661590243051153,0.8023635952812008,-6.336874640392745,0.7052539198180623
2019-10,True,GRACE-FO,2019.7917808219179,-7.921885774743031,0.7492007823759308,-6.532470195334999,0.659916564424107
2019-11,True,GRACE-FO,2019.8739726027397,-7.73451755340443,0.7831376853005062,-6.70891672577201,0.6888580245308785
2019-12,True,GRACE-FO,2019.958904109589,-5.6516939103293495,0.7882046087654332,-4.440318545925946,0.6931791072074613
2020-01,True,GRACE-FO,2020.0437158469945,-7.004735156937386,0.8234055096814551,-5.5197620890833035,0.7231985073821817
2020-02,True,GRACE-FO,2020.1256830601094,-5.87491944989136,0.7762867433279081,-4.337252127046751,0.6830155272283281
2020-03,True,GRACE-FO,2020.207650273224,-6.496054158348449,0.7598162740320821,-5.013091049334379,0.6689694773832848
2020-04,True,GRACE-FO,2020.2896174863388,-7.32225246825485,0.7431494349602967,-5.5045858309836095,0.6547559629923552
2020-05,True,GRACE-FO,2020.3743169398906,-8.285578070776205,0.8020305895961305,-6.873384013670343,0.7049699318898996
2020-06,True,GRACE-FO,2020.4562841530055,-9.245687425305293,0.8302237026496374,-7.969417819519788,0.7290130762668992
2020-07,True,GRACE-FO,2020.5409836065573,-9.04896389975501,0.7888366965850354,-7.964002097553335,0.6937181529906209
2020-08,True,GRACE-FO,2020.6256830601094,-7.428155392254392,0.7885921651846489,-5.903866667230844,0.6935096161130847
2020-09,True,GRACE-FO,2020.707650273224,-6.805382632054284,0.8404496714444701,-4.812353305813816,0.7377338033346134
2020-10,True,GRACE-FO,2020.792349726776,-8.06798863413261,0.8649232358224406,-6.317393361999098,0.7586049090065056
2020-11,True,GRACE-FO,2020.8743169398906,-7.909726093945163,0.8710925312263157,-6.5389878992379415,0.7638660967234562
2020-12,True,GRACE-FO,2020.9590163934427,-8.366701533265907,0.7896771942782658,-6.500022351689191,0.694434931139544
2021-01,True,GRACE-FO,2021.0438356164384,-6.976024545116659,0.8407580738712401,-5.579091710706434,0.7379968095538619
2021-02,True,GRACE-FO,2021.123287671233,-8.068145661236104,0.8307265727392207,-6.844435291077238,0.7294419249060605
2021-03,True,GRACE-FO,2021.2054794520548,-7.388336947150241,0.8238228932279772,-6.261592353003709,0.7235544529228732
2021-04,True,GRACE-FO,2021.2876712328766,-8.650877828283347,0.8117107981469354,-7.672445821611919,0.7132252335071688
2021-05,True,GRACE-FO,2021.372602739726,-8.682980911734655,0.8390450295114352,-7.70369152743038,0.7365359218261103
2021-06,True,GRACE-FO,2021.454794520548,-8.856189472234146,0.7849742622377343,-8.13254008756519,0.690424261092887
2021-07,True,GRACE-FO,2021.5397260273974,-7.555317403420396,0.7906243010038774,-7.096488886769707,0.6952426256889573
2021-08,True,GRACE-FO,2021.6246575342466,-8.014092761862797,0.8128674801473351,-6.936110090908881,0.7142116542788342
2021-09,True,GRACE-FO,2021.7068493150684,-7.850086985568128,0.8103135735625333,-6.412607292369012,0.7120336775287244
2021-10,True,GRACE-FO,2021.7917808219179,-8.852609526914305,0.827324383775949,-7.751369875222495,0.7265405312115601
2021-11,True,GRACE-FO,2021.8739726027397,-8.827794602298765,0.8110423905492462,-7.559148001904207,0.7126552141430987
2021-12,True,GRACE-FO,2021.958904109589,-7.72309915145068,0.8401000340727192,-6.964686055564763,0.7374356318700913
2022-01,True,GRACE-FO,2022.0438356164384,-7.989259458086787,0.8321107854916326,-6.49956484761745,0.7306223843676165
2022-02,True,GRACE-FO,2022.123287671233,-9.227184101203049,0.8475600731154663,-7.378996312941796,0.7437975683977252
2022-03,True,GRACE-FO,2022.2054794520548,-9.659342086178263,0.8958975805353159,-8.455566711026805,0.7850198934213592
2022-04,True,GRACE-FO,2022.2876712328766,-8.816846918317854,0.8665991832269883,-8.020930638129414,0.7600341603750691
2022-05,True,GRACE-FO,2022.372602739726,-8.349878836334453,0.7955864316122939,-7.81300479014284,0.6994743408035403
2022-06,True,GRACE-FO,2022.454794520548,-8.816843848878307,0.815568617709926,-8.786481939519373,0.7165151899074205
2022-07,True,GRACE-FO,2022.5397260273974,-8.401135780594448,0.7786704081260913,-8.117279401590798,0.6850483214352081
2022-08,True,GRACE-FO,2022.6246575342466,-8.271032550485181,0.8081623807415199,-6.781133609606902,0.7101991358986383
2022-09,True,GRACE-FO,2022.7068493150684,-8.980084220933968,0.8551979436059967,-7.148002736108655,0.7503111599471268
2022-10,True,GRACE-FO,2022.7917808219179,-10.126423700372953,0.8942752289194672,-8.38603296825789,0.7836363486508306
2022-11,True,GRACE-FO,2022.8739726027397,-9.770531497229758,0.8108968673034171,-8.249094432888661,0.7125311116219246
2022-12,True,GRACE-FO,2022.958904109589,-9.14634623290381,0.8594676522912301,-7.716296232031319,0.7539523762318258
2023-01,True,GRACE-FO,2023.0438356164384,-7.130423618552616,0.8890302898360447,-5.953858873123115,0.7791634538913201
2023-02,True,GRACE-FO,2023.123287671233,-6.624189294688557,0.8838027955542118,-4.522300998482088,0.7747054360942259
2023-03,True,GRACE-FO,2023.2054794520548,-6.564723222351199,0.8456781821395825,-4.798460798448729,0.7421926879310284
2023-04,True,GRACE-FO,2023.2876712328766,-6.401879105467978,0.8103311497189992,-5.135144295356347,0.7120486665108454
2023-05,True,GRACE-FO,2023.372602739726,-7.301014492829518,0.827872602371058,-6.2856225483567805,0.7270080531488279
2023-06,True,GRACE-FO,2023.454794520548,-9.107956788093757,0.8780143384944519,-7.874959648914954,0.7697690280947356
