mascon_id,lat,lon,gsfc_trend_cm_yr,csr_trend_cm_yr,diff_cm_yr,gsfc_p,csr_p,r
9347,20.0,55.91715980000001,-0.22803539716624394,-0.025491928096138584,0.20254346907010534,2.0504720492569625e-20,0.31438253910442004,0.4601598532898094
9348,20.0,56.9822485,-0.22241556004193477,0.05578994130246766,0.2782055013444024,5.351455320423924e-16,0.057473572429462744,0.3496740618582154
9349,20.0,58.04733730000001,-0.16648044063950868,0.042531812347204934,0.2090122529867136,2.6174029500777538e-08,0.048034628728402466,0.558658851694423
9351,19.0,43.94117649999998,-0.5150079846893283,-0.44418627756790896,0.07082170712141933,6.482651071076771e-58,1.3651404434027858e-38,0.8574086420818805
9352,19.0,45.0,-0.5635632919487672,-0.4951848632419217,0.06837842870684552,8.350018398811031e-54,1.866025486265773e-40,0.8799809194927539
9353,19.0,46.05882350000002,-0.568871224719563,-0.5099974232819349,0.058873801437628104,3.455084069868806e-51,1.0748430036966115e-45,0.8674981703385002
9354,19.0,47.1176471,-0.5119388106317949,-0.4987690491527008,0.0131697614790941,5.144138089209819e-55,8.887041476088707e-52,0.8526002127902519
9355,19.0,48.176470600000016,-0.4100541505972954,-0.4182050698467964,-0.00815091924950101,6.25658238292078e-53,3.8560582930926e-49,0.8141476123042014
9356,19.0,49.235294100000004,-0.28356687069595365,-0.34665368705229327,-0.06308681635633961,2.0638876290454952e-32,2.209112342957017e-46,0.7257916275595622
9357,19.0,50.29411759999999,-0.15872221452076546,-0.254767566951407,-0.09604535243064155,6.329056232399381e-13,3.0816048147260727e-37,0.6048215448596113
9358,19.0,51.352941200000004,-0.06373535975280926,-0.1872832666974487,-0.12354790694463945,0.0017673472897218072,8.410095179876353e-27,0.48994103851289467
9359,19.0,52.41176469999999,-0.00458337696482074,-0.1098656777336818,-0.10528230076886107,0.8090084911367774,1.7178351842944748e-09,0.4680858740040705
9360,19.0,53.47058820000001,0.011038875950735338,-0.0517819260974294,-0.06282080204816473,0.5245587859942688,0.006389160744122671,0.5436077092188477
9361,19.0,54.52941179999999,-0.002120162773779022,-0.013302407392011962,-0.01118224461823294,0.9009262823062297,0.5418573619820544,0.5884341289527845
9362,19.0,55.58823530000001,-0.02499279900992448,0.040207980919264676,0.06520077992918916,0.1677628870361784,0.10092203801944631,0.5294231423091921
9363,19.0,56.647058799999996,-0.03536798675795545,0.0748318981904033,0.11019988494835875,0.09231232611287017,0.003200128832469591,0.5920285021731272
9364,19.0,57.70588240000001,-0.024174713258288703,0.059741697161331334,0.08391641041962003,0.34766607175779857,0.004013000599723795,0.7127628978544881
9366,18.0,44.73684209999999,-0.40584093795580645,-0.39886800730351646,0.006972930652289988,3.8012321258573974e-38,2.9507063193691305e-32,0.8084060083152492
9367,18.0,45.7894737,-0.3849364602813827,-0.4099072602231346,-0.024970799941751942,1.6792269027184392e-34,1.2296980186422374e-34,0.8104067341057838
9368,18.0,46.842105300000014,-0.3408442311948064,-0.38800874034556526,-0.04716450915075887,2.925403355231496e-34,1.8602503991898763e-35,0.7872484019016266
9369,18.0,47.894736800000004,-0.28317361992245704,-0.34755096912191447,-0.06437734919945742,1.969626411730136e-32,4.697106755492338e-37,0.7376481005573882
9370,18.0,48.947368400000016,-0.21936656549613084,-0.2666071429953217,-0.04724057749919083,6.559006065431822e-24,8.42561729124191e-33,0.633707121576873
9371,18.0,50.0,-0.1505857994830094,-0.20411088164016009,-0.05352508215715068,4.346247696500853e-12,1.378614187277512e-26,0.5402993512802694
9372,18.0,51.052631599999984,-0.07330654000665386,-0.13012554747738259,-0.056819007470728725,0.0005346853209538187,8.771287895241357e-14,0.48227430446323905
9373,18.0,52.105263199999996,0.0073456577180383235,-0.06772390253835185,-0.07506956025639018,0.7059124974641573,9.135556213138184e-05,0.5074801272908418
9374,18.0,53.157894699999986,0.08016706163144179,-0.00947003679377092,-0.08963709842521271,1.575766680789409e-05,0.5974717648058581,0.5593637334371254
9375,18.0,54.2105263,0.13232467953565302,0.04545093161134588,-0.08687374792430715,1.180968676300877e-12,0.024201818794064165,0.568657497920919
9376,18.0,55.26315790000001,0.1492726578477047,0.0398448666740999,-0.1094277911736048,8.396231042642467e-15,0.04146220018904187,0.5341274428242963
9377,18.0,56.315789499999994,0.14414757111812265,0.03415914480988267,-0.10998842630823999,1.8402442217309187e-11,0.02993219328556029,0.7545154930426825
9379,17.0,45.523255800000015,-0.22200264875864856,-0.29233046884716934,-0.07032782008852079,9.111522562373018e-21,6.210377136047708e-23,0.6404509240757186
9380,17.0,46.56976739999999,-0.1880259408882154,-0.28548487661349264,-0.09745893572527725,1.072881126412532e-18,1.1822632183911318e-23,0.6151271941379155
9381,17.0,47.616279099999986,-0.16154647813663073,-0.253158842728357,-0.09161236459172625,1.0710187217865477e-15,8.16429248464939e-23,0.5531054724002672
9382,17.0,48.662790700000016,-0.14956650476662067,-0.19566270821952952,-0.04609620345290885,2.2963437668755594e-13,2.438964230553989e-18,0.47462226178890377
9383,17.0,49.70930229999999,-0.14232903870743446,-0.15151819868475921,-0.009189159977324751,1.8260925681011835e-10,2.8640967744031184e-14,0.4319766617893089
9384,17.0,50.75581399999999,-0.10261369542979075,-0.08448866254667253,0.018125032883118217,9.13731698958265e-06,8.167866877731163e-06,0.43163517620924874
9385,17.0,51.80232560000002,-0.024133372040174895,-0.02946515056488739,-0.0053317785247124945,0.26566923667085013,0.1113502380638421,0.5194431797995118
9386,17.0,52.84883719999999,0.07615392100801559,0.017811710286721814,-0.05834221072129377,0.0001668984913977744,0.3348031370522309,0.5459021718814181
9387,17.0,53.895348799999994,0.1774838371705286,0.03438308589648864,-0.14310075127403996,3.888863071492521e-17,0.027995564068772447,0.5893258883912172
9388,17.0,54.94186049999999,0.2381366460812851,0.01112075411965916,-0.22701589196162594,3.6001534490548834e-26,0.43572251701407105,0.4031765847752537
9390,16.0,52.54335259999999,0.0555419650251114,0.018047713245813467,-0.03749425177929793,0.01524475734793001,0.22913559374276518,0.5241218964943752
