mascon,year,all_field_km2,ag_km2,crop_km2,irr_km2,irr_crop_km2,mascon_km2,all_field_frac_pct,ag_frac_pct,crop_frac_pct,irr_frac_pct,irr_crop_frac_pct
5,2016,411.5133782794887,368.4140673761725,339.422668783351,368.4140673761725,339.422668783351,12387.74,3.321940711376641,2.9740216324864144,2.73998864024714,2.9740216324864144,2.73998864024714
5,2018,385.2618028168223,381.20547595675566,341.9449249362161,381.20547595675566,341.9449249362161,12387.74,3.110024934466031,3.077280246088114,2.7603495466987207,3.077280246088114,2.7603495466987207
5,2019,395.3687708479419,390.05528576083015,346.21977653126226,389.9526111458589,346.11710191629106,12387.74,3.1916134084824344,3.148720313477924,2.7948582754502618,3.1478914729067524,2.7940294348790906
5,2020,431.49397739701817,426.1994136052891,387.19775497477224,426.1994136052891,387.19775497477224,12387.74,3.4832340475100234,3.440493694614911,3.12565290339297,3.440493694614911,3.12565290339297
5,2021,444.8357448688139,437.23008126212585,384.6121397086497,437.23008126212585,384.6121397086497,12387.74,3.5909354318771136,3.5295387315371958,3.1047805306589393,3.5295387315371958,3.1047805306589393
5,2022,457.1302354222357,449.736703099704,421.35777825695925,430.87594681005953,402.4970219673147,12387.74,3.690182675954094,3.6304984048721076,3.401409605440212,3.478244997150889,3.2491561977189924
5,2023,463.27428375007645,456.4255185883519,422.4300261017814,435.64577299351816,401.65028050694764,12387.74,3.7397804906308694,3.6844938510846363,3.410065323471282,3.5167494070227354,3.2423208794093807
6,2014,65.67428433738051,49.42014245948822,46.171769538318706,49.42014245948822,46.171769538318706,12392.33,0.529959130666957,0.39879621071653365,0.3725834410342422,0.39879621071653365,0.3725834410342422
6,2016,73.1211995464174,56.72717547173805,53.78770375671324,56.72717547173805,53.78770375671324,12392.33,0.5900520688717731,0.4577603684838771,0.43404027940438356,0.4577603684838771,0.43404027940438356
6,2018,73.39837898133582,57.061768039093224,49.40926973867083,57.015803963671225,49.36330566324882,12392.33,0.5922887704034336,0.4604603657189021,0.39870847321424485,0.4600894582670993,0.39833756576244195
6,2019,76.87790012912684,59.4271818458208,56.45583680255834,59.359694871139624,56.388349827877164,12392.33,0.6203667924363445,0.4795480901962811,0.4555707990552086,0.4790035035472718,0.45502621240619934
6,2020,78.42747351843855,60.49373907467039,55.327345412628304,59.916808548046035,54.75041488600395,12392.33,0.6328710865385165,0.48815468176420723,0.44646442930932523,0.48349913654692894,0.4418088840920469
6,2021,78.53694582326581,60.60306162572664,54.17273480361256,60.18535492817933,53.755028106065254,12392.33,0.6337544741244449,0.4890368609109557,0.43714729032887734,0.48566617357816755,0.43377660299608917
6,2022,77.58252817540091,60.564122372711296,55.08217630881159,48.804220802407315,43.3222747385076,12392.33,0.6260527937474302,0.48872264031631907,0.4444860353848839,0.3938260262792172,0.3495894213477821
6,2023,75.51057909047755,61.32144420510191,56.29875025207578,40.250422673392926,35.28866694499935,12392.33,0.6093331850465372,0.4948338545301966,0.45430318795638736,0.3248010880390768,0.2847621629265792
7,2014,1853.659723689114,1666.138640542602,1352.1733528968157,1666.138640542602,1352.1733528968157,12392.33,14.958121061084668,13.444918272371716,10.91137302587016,13.444918272371716,10.91137302587016
7,2016,1924.159129902909,1736.2844015732544,1523.8114668330998,1736.2844015732544,1523.8114668330998,12392.33,15.527016548969476,14.010960017795318,12.296408075261875,14.010960017795318,12.296408075261875
7,2018,1898.5595522596489,1752.0986525019102,1559.050541576559,1751.0704843767694,1558.0223734514184,12392.33,15.32044056492725,14.138573234427344,12.580770053545692,14.130276424020096,12.572473243138443
7,2019,1907.154415075602,1750.9361706576428,1570.852618957879,1709.9790968867305,1529.8955451869667,12392.33,15.389796874967033,14.129192578454923,12.676007005606525,13.798689164077542,12.345503591229146
7,2020,1952.5217387002278,1793.7241183387941,1598.079516253967,1792.968238887427,1597.3320677287472,12392.33,15.755888833659432,14.474470243600631,12.895714657808233,14.468370668691255,12.889683116320718
