mascon_id,lat_center,lon_center,country_of_center,area_km2,frac_area_arabian_peninsula,trend_cm_per_yr,trend_p_value,trend_leakage_uncert_cm_per_yr,leakage_2sigma_cm,noise_sd_cm,trend_grace_only_cm_per_yr,trend_gracefo_only_cm_per_yr,intermission_step_cm,intermission_step_p,chirps_mean_annual_precip_mm,chirps_annual_cv,precip_adjusted_trend_cm_per_yr,fraction_unexplained_by_precip,variance_snr,residual_over_noise_sd,residual_lag1_autocorr,annual_amplitude_cm,n_months_observed,significant_decline,trend_exceeds_leakage_uncert,precip_control_passed,is_candidate,depletion_2002_2026_cm,volume_km3_per_yr
9321,21.0,44.464285700000005,Saudi Arabia,12384.43,1.0,-0.4402074949577683,8.654205418344692e-53,0.1477919536734036,0.9106120351123486,0.689677386182016,-0.4324802926837565,-0.2578320491093059,-0.5243480637582709,0.1202891104725172,82.68363191901395,0.3603431464477764,-0.4382075542334703,0.9954568226411276,22.84739024104956,1.8756472163417053,0.3390154467865783,0.3028374972419663,254,True,True,True,True,-10.529763279389819,-0.05451718906779834
9351,19.0,42.8823529,Saudi Arabia,12397.11,1.0,-0.4386696467035121,8.204145742709835e-59,0.0379145281279788,1.271935176757504,0.8484541668619158,-0.4510685241655177,-0.5105157323151188,0.326325806532106,0.384363095776871,156.1298861913383,0.3278924827621783,-0.4323277423900353,0.9855428695348888,15.399790214086597,1.691755741647438,0.2461770229544822,0.540021915673763,254,True,True,True,True,-10.49297794914801,-0.054382358638445774
9261,25.0,49.1411043,Saudi Arabia,12387.25,1.0,-0.4184500455018684,3.8807076710491466e-29,0.2025645272920419,1.1827135426624984,0.6576498580847838,-0.6255196214999996,-0.4756331650874893,3.278453901921883,1.218888211793393e-18,79.41607127684013,0.2778309158586136,-0.3617555344435903,0.8645130723064411,25.250147682098586,2.335167923581523,0.5025653985848004,0.7806126513832139,254,True,True,True,True,-10.009325088404692,-0.051834453261430186
9289,23.0,49.4864048,Saudi Arabia,12393.41,1.0,-0.4174097071485713,2.5189682361592965e-27,0.0161384514217977,1.0299463374712474,0.6446732702948581,-0.6000977618615009,-0.1283697388130742,2.1314317277823047,1.5090293615208912e-08,67.11705285822973,0.2811074801174035,-0.3942935490868124,0.944619979684538,25.31303305644059,2.306122352856639,0.5365858434149706,0.487844768800349,254,True,True,True,True,-9.984440194993827,-0.051731296386721755
9356,19.0,48.176470600000016,Saudi Arabia,12397.11,1.0,-0.4111365097859429,5.195728515451258e-52,0.188644284285678,0.8924979729397988,0.6949312750523018,-0.5420077258276353,-0.5133323815250512,2.2028527812127416,4.839575018929107e-12,76.46209802944213,0.1292349755450683,-0.4085708673795018,0.9937596337338735,19.83906358394112,1.8394815449766229,0.3239585410415206,0.2026679175022877,254,True,True,True,True,-9.834385314079755,-0.05096904536832411
9367,18.0,44.73684209999999,Saudi Arabia,12397.67,1.0,-0.406545211137671,3.49765510904601e-37,0.136375350161346,1.012354627695168,0.7759693251611393,-0.4982018334434764,-0.6820038117860386,1.9411395649301308,9.190520007710344e-07,96.74889194080606,0.2469901433790642,-0.4036142438506345,0.9927905502100626,16.986538180376474,1.9964533279286223,0.389069337693663,0.6321595342872216,254,True,True,True,True,-9.724561450413091,-0.050402133677651687
9336,20.0,43.1360947,Saudi Arabia,12392.71,1.0,-0.3986093974464799,2.5347452000755763e-51,0.0949142392733883,1.159155399048576,0.7737161033249448,-0.3925832890508459,-0.3169671266387673,-0.2741205329357855,0.4385856130917124,109.76097108330578,0.3008197123689247,-0.3836076026840452,0.962364673641572,15.27267567465394,1.7498430403058238,0.293866257772646,0.0919827005487824,254,True,True,True,True,-9.5347367869198,-0.04939850665828966
9243,27.0,48.9375,Saudi Arabia,12404.16,0.9355027605008072,-0.3932935138382866,3.8195560676562473e-19,0.3379067901083651,1.6402915427878912,0.7774477792158825,-0.650894939402321,-0.4607925496426581,4.096687288441449,2.3369973705635147e-19,98.80855299571218,0.2497992618904849,-0.3120169641217141,0.7933437830607306,22.171576927823352,2.4256565263134084,0.5589763407709774,2.39910588942232,254,True,True,True,True,-9.407580851011815,-0.048784756726123216
9366,18.0,43.684210500000006,Saudi Arabia,12397.67,1.0,-0.3918478105183838,4.565676284726792e-41,0.1029245732256266,1.1369261808894142,0.8458869838975437,-0.4789580618469726,-0.576668376223558,1.659548430738401,3.2453800003617804e-05,164.96005024140084,0.3161422316655309,-0.3848708443614181,0.982194704245672,13.825289817549166,1.8367872165881367,0.3277203463205978,1.019243591798126,254,True,True,True,True,-9.372999627599741,-0.04857999845029451
9368,18.0,45.7894737,Saudi Arabia,12397.67,1.0,-0.3857532162395505,1.5527148987150437e-33,0.1421988450282929,0.9053680779452185,0.7164655053941088,-0.4860007433874259,-0.6997135389492718,2.170522094525796,1.2904807662749245e-08,85.35944481069845,0.2161114910453873,-0.3801320563904349,0.9854280933703872,17.933219403465532,2.103779385972627,0.4225007368359892,0.3539389380816581,254,True,True,True,True,-9.227216932450048,-0.04782441076376589
