mascon_id,lat_center,lon_center,country_of_center,area_km2,frac_area_arabian_peninsula,trend_cm_per_yr,trend_p_value,trend_leakage_uncert_cm_per_yr,leakage_2sigma_cm,noise_sd_cm,trend_grace_only_cm_per_yr,trend_gracefo_only_cm_per_yr,intermission_step_cm,intermission_step_p,chirps_mean_annual_precip_mm,chirps_annual_cv,precip_adjusted_trend_cm_per_yr,fraction_unexplained_by_precip,variance_snr,residual_over_noise_sd,residual_lag1_autocorr,annual_amplitude_cm,n_months_observed,significant_decline,trend_exceeds_leakage_uncert,precip_control_passed,is_candidate
9184,20.0,41.0059172,Saudi Arabia,12392.71,0.8928382694622269,-0.2251614726805335,3.4324700477467154e-21,0.2517705013738105,1.2036781174986004,0.7488483993923926,-0.2720892517708814,0.0901135391719625,-0.0170835852192281,0.9631640428805418,151.79108462606865,0.2440318592348724,-0.203009467282884,0.9016172476848228,7.319139846743152,1.8886134598207889,0.3925099283540973,0.5095252490419029,254,True,False,True,False
9185,19.0,41.823529399999984,Saudi Arabia,12397.11,0.993938657808946,-0.3493503049709097,3.807050991326358e-45,0.057724273522777,1.2705312253334853,0.8311507860285093,-0.3780881009462353,-0.2432474532931595,0.1792651308999313,0.6335736898069523,216.82092597708103,0.2008800299002748,-0.3422507843405626,0.9796779320661012,11.19040225324195,1.7302609493383996,0.266190158547982,0.7269692861923464,254,True,True,True,True
9186,18.0,42.6315789,Saudi Arabia,12397.67,0.9926604089178253,-0.3399681761219131,3.1463686255935393e-41,0.0391775431919728,1.2145237488209233,0.8796066088354153,-0.424359155631311,-0.392983120277835,1.326926331437363,0.000753071098364,209.58970906833804,0.2788796569071921,-0.3290466212403853,0.9678747728504704,10.51737173140907,1.7314920647704373,0.2669581202866107,1.262765934200731,254,True,True,True,True
9187,17.0,43.43023260000001,Yemen,12394.45,1.0,-0.2141556917024323,6.672833696656964e-16,0.037270684068219,0.9487476626934356,0.8009458160570146,-0.4021109840963155,-0.1138972898577894,2.525301314941045,5.625609295839696e-10,218.08610053112108,0.2996048771173756,-0.1871377006867685,0.8738394912557119,9.136211546696382,2.020416157089908,0.4147209886052828,1.7899909166267882,254,True,True,True,True
9188,16.0,43.179190800000015,Yemen,12387.47,0.8765676775022032,-0.0618427272805909,0.0325629547749917,0.0200276578266365,0.9132258193802292,0.7724308368780022,-0.3222312999323308,0.3053678110003184,3.030902316570163,7.720700635881903e-12,230.7021457701921,0.3698881641489935,-0.0318832909542533,0.5155544128834003,9.028298223745283,2.297087409730909,0.5324942991681304,2.317766557198236,254,True,True,True,True
9189,16.0,44.21965320000001,Yemen,12387.47,1.0,-0.1389401653518985,4.600417635028204e-07,0.0700189457868463,0.9263303882191012,0.7912621991417822,-0.3809738586727907,0.1218604166794605,3.0076079787883327,1.864428925940084e-12,222.9280260919283,0.4237010866155757,-0.1170035482477497,0.8421146466279991,8.250642817902653,2.1677286205902244,0.4758554207006881,1.99198519730213,254,True,True,True,True
9190,16.0,45.260115600000006,Yemen,12387.47,1.0,-0.1554071839774974,5.216710032518131e-10,0.0787740881436084,0.8176671447444056,0.7578798288438384,-0.3701361841769798,0.012043994078101,2.8132287083441363,2.133445641512136e-12,149.66927332182723,0.4572525961400314,-0.1398535706121355,0.8999170246362996,7.05279278777738,2.122053873373512,0.4289135477345691,1.365927590326519,254,True,True,True,True
9191,16.0,46.300578,Yemen,12387.47,1.0,-0.1322327421142832,4.48458629274942e-09,0.0586671242125186,0.7945992020003569,0.7373749321162719,-0.3302627140745275,-0.0163210851701126,2.6903799033756046,2.642496964296536e-12,104.2412313322226,0.3292037894709066,-0.1182663742751934,0.8943804112674365,5.190692926522637,2.0938845825664854,0.393280760694856,0.6185657111420472,254,True,True,True,True
9192,16.0,47.34104049999999,Yemen,12387.47,1.0,-0.1073906199933401,3.574064237722864e-07,0.0520293227325001,0.7951612494258714,0.7167351437004209,-0.3054288496915945,0.0310431714615992,2.665741699131541,7.959619127119762e-13,92.75229025011262,0.2651861835393957,-0.0935659381293761,0.8712673242335198,4.502075947567228,2.089704492791041,0.3823622650362556,0.3952635904840669,254,True,True,True,True
9193,16.0,48.38150289999999,Yemen,12387.47,1.0,-0.1057875911888103,1.3129939759531516e-06,0.076583883863892,0.9435445504711802,0.7216798676492194,-0.3124519194755175,0.1342289961176173,2.5959019776363874,1.3831729395320116e-11,80.39385880964497,0.2186201413604458,-0.0904496149043108,0.8550115744943647,4.877322899008946,2.129528954705308,0.3945492256134124,0.6586559078737045,254,True,True,True,True
9194,16.0,49.42196530000001,Yemen,12387.47,1.0,-0.1253814914061038,9.246975358024676e-08,0.1142789886680011,0.999062770151085,0.7169313130853056,-0.3258761520920787,0.1842805495557606,2.3688584932766483,1.425521916917313e-09,78.57943474625547,0.154087728773118,-0.096999056656553,0.7736313834581721,5.718569636540474,2.1652391693275383,0.4288311411232389,0.8334438407217538,254,True,True,True,True
9195,16.0,50.462427700000006,Yemen,12387.47,1.0,-0.1123020766822988,8.285629404069387e-06,0.116964280230961,1.1231092847257644,0.768890338780611,-0.3155267573155882,0.2592636343129086,2.288299142031723,4.594986723810076e-08,87.80644758604467,0.0985524215767864,-0.0658567428788018,0.5864249782763119,5.5119035090557285,2.14501242014681,0.4529762605111378,1.1010359556228346,254,True,False,True,False
